subspace_size,qsci_energy,spin_symm_energy,fci_subspace_energy,mean_sample_number
201,-2.820215351828378,-2.8385467256157417,-2.8471921339556023,67135.87311817933
202,-2.8202248947430917,-2.8385467256157346,-2.8471921339556077,67135.87311817933
203,-2.8202252364074716,-2.8385535240531357,-2.8471921339556103,67638.45463289425
204,-2.8202255165160577,-2.838564961324545,-2.8471921339556037,67638.45463289425
205,-2.8202255165160506,-2.838592198875779,-2.8471921339555966,67638.45463289425
206,-2.8202255165160515,-2.8385984390690897,-2.8471921339556,67638.45463289425
207,-2.820225516516042,-2.8386094504228474,-2.847192133955602,67638.45463289425
208,-2.8202255165160404,-2.83862960966555,-2.8471921339556006,67638.45463289425
209,-2.8202255165160555,-2.8386296096655634,-2.8471921339555992,69660.02890778158
210,-2.82022551651605,-2.838629609665554,-2.8471921339555997,69660.02890778158
211,-2.8202255165160484,-2.8386296096655403,-2.847192133955607,70656.13773166407
212,-2.820225516516049,-2.8386296096655617,-2.8471921339556023,70656.13773166407
213,-2.8202421939948454,-2.838638456873274,-2.8471921339556028,75335.0243796762
214,-2.8202555409458836,-2.838670086866592,-2.8471921339556028,75335.0243796762
215,-2.8202574698117187,-2.8386756529136288,-2.8471921339555943,75335.0243796762
216,-2.820259399744926,-2.838681539411559,-2.847192133955598,75335.0243796762
217,-2.820259399744929,-2.838693105426273,-2.8471921339556037,75335.0243796762
218,-2.8202593997449332,-2.8387111090151698,-2.847192133955611,75335.0243796762
219,-2.820260801494896,-2.838711109015173,-2.8471921339556028,82832.07042022227
220,-2.8202622674493174,-2.8387111090151653,-2.847192133955605,82832.07042022227
221,-2.820264824018007,-2.838711109015169,-2.847192133955601,83057.31672229704
222,-2.820266966329132,-2.838711109015174,-2.8471921339555966,83057.31672229704
223,-2.820266966329146,-2.8387558590543684,-2.847192133955612,86030.01474392002
224,-2.820266966329145,-2.8387927112917524,-2.847192133955614,86030.01474392002
225,-2.8202669663291413,-2.838792711291761,-2.847192133955599,92257.52172347494
226,-2.820266966329135,-2.8387927112917613,-2.8471921339556108,92257.52172347494
227,-2.820268135550783,-2.838792711291757,-2.847192133955606,97896.38854471449
228,-2.8202689806182994,-2.838792711291756,-2.8471921339555943,97896.38854471449
229,-2.820316189342237,-2.8388088526116917,-2.8471921339555957,101699.10415140378
230,-2.820365754599695,-2.8388204271149524,-2.8471921339556174,101699.10415140378
231,-2.8203848022275393,-2.83883202374018,-2.8471921339555957,103526.67157744891
232,-2.820384802227544,-2.838841378594922,-2.847192133955599,103526.67157744891
233,-2.820384802227545,-2.8388511426195304,-2.847192133955593,111341.4555452566
234,-2.820399322813279,-2.838858393166332,-2.8471921339556077,111341.4555452566
235,-2.820410500978109,-2.838890823330766,-2.847192133955602,119197.3977103483
236,-2.820505855348114,-2.838915025650198,-2.847192133955599,119197.3977103483
237,-2.8206422190096943,-2.8389150256501954,-2.8471921339555957,120784.31985252621
238,-2.820642219009692,-2.8389150256501927,-2.8471921339555952,120784.31985252621
239,-2.8206422190097014,-2.8389150256501905,-2.8471921339556063,120784.31985252621
240,-2.8206623369319397,-2.8389150256501985,-2.847192133955607,120784.31985252621
241,-2.8206623369319486,-2.8389150256501976,-2.847192133955613,120784.31985252621
242,-2.8206623369319392,-2.838915025650192,-2.847192133955611,120784.31985252621
243,-2.8206623369319317,-2.8389150256502016,-2.8471921339555997,134528.34935080478
244,-2.820662336931938,-2.8389150256501825,-2.847192133955608,134528.34935080478
245,-2.8206623978597767,-2.838915025650191,-2.847192133955596,134528.34935080478
246,-2.8206624593831515,-2.8389150256501994,-2.8471921339556028,134528.34935080478
247,-2.8206626361324183,-2.838915025650197,-2.8471921339556068,134528.34935080478
248,-2.820662844786199,-2.838915025650198,-2.8471921339556,134528.34935080478
249,-2.8206628447861886,-2.83893494206174,-2.8471921339555992,147065.4479637042
250,-2.8206628447861952,-2.8389493924228755,-2.8471921339555952,147065.4479637042
251,-2.8206628447861917,-2.838952024523468,-2.8471921339556023,148709.64030791738
252,-2.8206628447861943,-2.8389833321069684,-2.8471921339556,148709.64030791738
253,-2.8206628447861988,-2.838999917170254,-2.8471921339556,148709.64030791738
254,-2.820662844786196,-2.8390166700290456,-2.8471921339556143,148709.64030791738
255,-2.8206661028344815,-2.8390198768328663,-2.8471921339556063,148709.64030791738
256,-2.820669697358327,-2.83904038562235,-2.847192133955602,148709.64030791738
257,-2.8207283835026598,-2.8390572004347896,-2.847192133955603,163800.00732672913
258,-2.82078086928606,-2.8390673872135888,-2.8471921339556014,163800.00732672913
259,-2.8207808692860654,-2.839067387213594,-2.8471921339556108,181053.16746205237
260,-2.8207808692860654,-2.839067387213589,-2.8471921339556023,181053.16746205237
261,-2.820780869286067,-2.839067387213588,-2.847192133955604,181053.16746205237
262,-2.820780869286069,-2.839067387213588,-2.847192133955619,181053.16746205237
263,-2.820780869286059,-2.839067387213584,-2.847192133955608,181053.16746205237
264,-2.8207808692860614,-2.839067387213589,-2.8471921339556014,181053.16746205237
265,-2.820879281999503,-2.839067402027746,-2.8471921339556077,195803.03240647883
266,-2.8209718220720457,-2.8390674136280576,-2.847192133955604,195803.03240647883
267,-2.820971822072043,-2.839067413628065,-2.8471921339556165,239786.23782600186
268,-2.8209718220720403,-2.8390674136280682,-2.8471921339556063,239786.23782600186
269,-2.8209786257384994,-2.8390674136280687,-2.8471921339556028,341166.47849960957
270,-2.8209869309824884,-2.8390674136280607,-2.847192133955601,341166.47849960957
271,-2.8210056332263087,-2.8390674136280563,-2.847192133955605,349652.2240586102
272,-2.821005633226312,-2.8390674136280682,-2.8471921339556,349652.2240586102
273,-2.8210056332263083,-2.8390674136280607,-2.8471921339556108,349652.2240586102
274,-2.821045930443877,-2.8390674136280682,-2.8471921339556023,349652.2240586102
275,-2.8210774715235423,-2.8390674136280607,-2.8471921339556063,349652.2240586102
276,-2.821077471523537,-2.839067413628053,-2.847192133955617,349652.2240586102
277,-2.8210774715235494,-2.8390965342059533,-2.8471921339556023,415368.3072350218
278,-2.821077471523557,-2.839118778333596,-2.847192133955602,415368.3072350218
279,-2.8210774715235454,-2.8391234133211762,-2.847192133955605,425732.0902702331
280,-2.821102500465069,-2.8391259332779626,-2.8471921339556014,425732.0902702331
281,-2.8211321394682627,-2.8391288607750793,-2.847192133955602,425732.0902702331
282,-2.821132139468272,-2.839132141207762,-2.847192133955597,425732.0902702331
283,-2.821132139468263,-2.839132219456071,-2.8471921339555966,425732.0902702331
284,-2.8211476662646655,-2.839132302155881,-2.8471921339556046,425732.0902702331
285,-2.8211654202823273,-2.839137546690234,-2.8471921339556014,802164.6594977471
286,-2.8211654202823477,-2.8391417544226045,-2.8471921339555935,802164.6594977471
287,-2.821165420282338,-2.8391417544226085,-2.8471921339555943,976705.4625445198
288,-2.8211686597154766,-2.839141754422605,-2.847192133955591,976705.4625445198
289,-2.821172328587175,-2.839141754422614,-2.8471921339555966,1631453.4512950014
290,-2.821225389085854,-2.8391417544226023,-2.8471921339555997,1631453.4512950014
291,-2.8212756878160095,-2.8391445824189927,-2.8471921339556,1997624.7850164026
292,-2.8213153917472185,-2.839146463623774,-2.8471921339555992,1997624.7850164026
293,-2.821315391747226,-2.8391781631090245,-2.847192133955604,2921029.30235969
294,-2.8213153917472273,-2.839191332840259,-2.8471921339556077,2921029.30235969
295,-2.8216260716912904,-2.839193507260504,-2.8471921339556183,2921029.30235969
296,-2.8216260716912793,-2.8391952735644885,-2.8471921339556125,2921029.30235969
297,-2.8216260716912767,-2.8392206209324664,-2.8471921339556086,2921029.30235969
298,-2.8216353298630117,-2.8392299119856372,-2.847192133955614,2921029.30235969
299,-2.821642793302918,-2.8392511947174746,-2.847192133955602,3239745.7566644032
300,-2.821642793302913,-2.839251194717461,-2.847192133955603,3556337.0763766253
301,-2.8216427933029142,-2.839251194717471,-2.8471921339556037,3556337.0763766253
302,-2.8218770540604203,-2.8392511947174652,-2.847192133955613,3556337.0763766253
303,-2.8221314549710472,-2.8392511947174754,-2.8471921339556006,3556337.0763766253
304,-2.822272809962102,-2.83925119471747,-2.84719213395561,3556337.0763766253
305,-2.8224260984567455,-2.8392511947174683,-2.8471921339556068,3556337.0763766253
306,-2.823204980001204,-2.8392690013012536,-2.847192133955595,3846061.317651714
307,-2.8232049800012065,-2.8392802012237177,-2.8471921339556143,3846061.317651714
308,-2.8232049800012105,-2.8392802012237275,-2.8471921339555943,4710001.487072622
309,-2.8232207348220837,-2.8392802012237373,-2.847192133955609,4710001.487072622
310,-2.8232400767240886,-2.839308035176895,-2.847192133955609,6019613.037396991
311,-2.823240076724094,-2.8393080351768956,-2.8471921339556157,6868044.263946781
312,-2.8232400767240886,-2.839308035176897,-2.847192133955604,6868044.263946781
313,-2.823240076724093,-2.8393080351768947,-2.847192133955602,6868044.263946781
314,-2.8232400767240926,-2.839308035176895,-2.8471921339556197,6868044.263946781
315,-2.8232400767240984,-2.839308035176896,-2.847192133955605,6868044.263946781
316,-2.8232400767241015,-2.839308035176902,-2.8471921339556086,6868044.263946781
317,-2.8239025110064495,-2.839308035176895,-2.847192133955605,7467671.064001126
318,-2.8239025110064535,-2.839308035176901,-2.84719213395561,7467671.064001126
319,-2.8239025110064544,-2.8393095686422307,-2.847192133955592,8362443.134548575
320,-2.823902511006458,-2.8393195500125867,-2.8471921339556046,8362443.134548575
321,-2.8239025110064544,-2.8393298943103225,-2.8471921339556054,8362443.134548575
322,-2.82416137734457,-2.8393433603880114,-2.8471921339556054,8362443.134548575
323,-2.8244346944411314,-2.839343383961205,-2.8471921339556094,8362443.134548575
324,-2.8255602519883767,-2.83934750485087,-2.8471921339555895,8362443.134548575
325,-2.825563477167974,-2.8394203783581777,-2.847192133955606,11767716.046931125
326,-2.8255662875005325,-2.839484017339676,-2.847192133955604,11767716.046931125
327,-2.8255831020808677,-2.839484017339671,-2.847192133955605,14103627.585837407
328,-2.825598932279329,-2.8394840173396667,-2.8471921339556054,14103627.585837407
329,-2.825750638203967,-2.8394840173396756,-2.847192133955614,14218346.685607608
330,-2.8259099123056974,-2.839484017339674,-2.8471921339556046,14218346.685607608
331,-2.8261542539580624,-2.8396077792190084,-2.8471921339556006,14914758.999645151
332,-2.826412187745813,-2.839721721817187,-2.8471921339556046,14914758.999645151
333,-2.8264121877458166,-2.8397217218171966,-2.8471921339556117,15914198.991495222
334,-2.82641218774581,-2.8397217218171993,-2.84719213395562,15914198.991495222
335,-2.8264121877458033,-2.8397480975919365,-2.8471921339556054,17213113.62532043
336,-2.826412187745814,-2.839748097591927,-2.8471921339556068,17401013.61405012
337,-2.826417951945754,-2.8397480975919263,-2.8471921339556165,17401013.61405012
338,-2.82642285932471,-2.8397890103500734,-2.847192133955606,19375449.561073642
339,-2.8264715751171448,-2.839812672155003,-2.847192133955608,19375449.561073642
340,-2.8265249209249808,-2.8398126721550003,-2.8471921339556063,27124793.217365194
341,-2.8265249209249754,-2.8398126721549994,-2.847192133955602,27124793.217365194
342,-2.826524920924966,-2.83988893816127,-2.84719213395561,32773540.099184588
343,-2.826524920924981,-2.839960482566473,-2.8471921339555974,32773540.099184588
344,-2.826524920924976,-2.84001528394138,-2.847192133955601,33044036.326133355
345,-2.826541832437343,-2.8400152839413715,-2.847192133955605,34944473.34065316
346,-2.8265570342968664,-2.8400152839413795,-2.847192133955604,34944473.34065316
347,-2.826566958364182,-2.8404725794889676,-2.8471921339555935,36954226.12949331
348,-2.826577376649114,-2.840472579488976,-2.847192133955609,36954856.14723089
349,-2.826577376649114,-2.840472579488968,-2.847192133955612,36954856.14723089
350,-2.826577376649119,-2.840492838211556,-2.8471921339556125,37418119.36311297
351,-2.8265773766491096,-2.840504582843802,-2.8471921339556023,37418119.36311297
352,-2.826577376649114,-2.8407389932700564,-2.847192133955597,40769633.37798381
353,-2.8266792716437554,-2.8409899184837877,-2.847192133955604,40769633.37798381
354,-2.826679271643736,-2.8421365900297153,-2.847192133955591,42743856.446934424
355,-2.826679271643747,-2.8421365900297144,-2.847192133955605,43114406.353138156
356,-2.8266792716437465,-2.8421365900297055,-2.8471921339556006,43114406.353138156
357,-2.8266792716437488,-2.8421365900297175,-2.8471921339556077,45559825.08999723
358,-2.8266792716437394,-2.842136590029727,-2.847192133955605,45559825.08999723
359,-2.826679271643749,-2.843285168651248,-2.847192133955604,50301474.66214475
360,-2.82718273964354,-2.843285168651253,-2.8471921339556068,51645277.48887365
361,-2.8277321454906663,-2.8432851686512386,-2.8471921339556037,51645277.48887365
362,-2.827834419917688,-2.8454305617117264,-2.8471921339556068,62400423.07977907
363,-2.8278688543447297,-2.8454311237339427,-2.847192133955611,84781041.15580453
364,-2.827899082791802,-2.845431619724694,-2.8471921339556046,84781041.15580453
365,-2.827899082791824,-2.8454453958642034,-2.8471921339556006,85181594.68449433
366,-2.827899082791819,-2.845458372785263,-2.847192133955612,85181594.68449433
367,-2.8278990827918196,-2.845458372785277,-2.8471921339556028,124809647.19198498
368,-2.827899082791816,-2.8454583727852625,-2.847192133955616,124809647.19198498
369,-2.8279934826821345,-2.845460811597734,-2.8471921339556125,145615113.87008604
370,-2.8280998636147276,-2.8454629028920446,-2.847192133955618,145615113.87008604
371,-2.8280999811000624,-2.8454629028920286,-2.8471921339556094,195421793.98266488
372,-2.8281000780526107,-2.8454629028920517,-2.8471921339556148,195421793.98266488
373,-2.8290341200714835,-2.8454821840065865,-2.8471921339556068,286335625.0953234
374,-2.8298836452333864,-2.845499552473479,-2.8471921339556134,286335625.0953234
375,-2.829910446999061,-2.8454995524734783,-2.8471921339556006,334067082.08366275
376,-2.8299350964216705,-2.8454995524734876,-2.8471921339556046,334067082.08366275
377,-2.831865348815624,-2.8456313724605167,-2.8471921339555966,421533865.8946307
378,-2.8351317125253277,-2.8456313724605216,-2.847192133955613,967073985.9085072
379,-2.8351317125253286,-2.8456313724605193,-2.8471921339555943,967073985.9085072
380,-2.8351317125253317,-2.8456313724605082,-2.8471921339556174,989457339.2039207
381,-2.835131712525317,-2.845631372460515,-2.8471921339555997,989457339.2039207
382,-2.835131712525329,-2.845750670566961,-2.847192133955611,2218640709.8265877
383,-2.83513443218324,-2.845784699421528,-2.847192133955613,2318245009.010782
384,-2.8351367667566976,-2.8458150541901386,-2.8471921339556068,2318245009.010782
385,-2.835199395443976,-2.845815054190129,-2.8471921339556157,2636632233.842671
386,-2.835257691938827,-2.8458150541901217,-2.8471921339556077,2636632233.842671
387,-2.835257691938829,-2.845818276065408,-2.847192133955608,3185711741.6595783
388,-2.8352576919388324,-2.8458209739824247,-2.8471921339555974,3185711741.6595783
389,-2.8352576919388253,-2.8458619571985384,-2.8471921339556063,5390709698.450005
390,-2.835257691938836,-2.845901190567731,-2.8471921339556188,5390709698.450005
391,-2.83525769193883,-2.845901190567719,-2.8471921339556094,12630141147.380842
392,-2.8352576919388404,-2.8459011905677367,-2.8471921339556117,12630141147.380842
393,-2.835257691938833,-2.84596655879822,-2.8471921339556068,14364761764.926325
394,-2.835317368930573,-2.8460277737280726,-2.847192133955598,14364761764.926325
395,-2.839249211822052,-2.8460277737280553,-2.847192133955604,17356228006.80428
396,-2.846027773728058,-2.84602777372806,-2.8471921339556094,17356228006.80428
397,-2.846503416239821,-2.8465034162398344,-2.8471921339556028,162640243387.37933
398,-2.846503416239821,-2.8465034162398233,-2.847192133955592,886088063273.133
399,-2.846503416239821,-2.846503416239826,-2.8471921339556023,886088063273.133
